city,year,TMAX,TMIN,TAVG,TMAX_EXTREME,TMIN_EXTREME,PRCP_SUM
Atlanta,2005,21.92219178082192,11.77945205479452,16.85082191780822,34.4,-8.9,1434.4
Atlanta,2006,22.837260273972603,12.126849315068494,17.48205479452055,36.7,-7.2,1232.0
Atlanta,2007,23.50794520547945,12.623835616438356,18.065890410958904,40.0,-7.8,809.2
Atlanta,2008,22.25,11.557103825136611,16.903551912568304,36.7,-9.4,1052.8
Atlanta,2009,21.692328767123286,11.785753424657536,16.73904109589041,35.6,-11.1,1764.0
Atlanta,2010,22.39780821917808,11.603013698630138,17.00041095890411,36.1,-10.6,1223.6
Atlanta,2011,23.52191780821918,12.313698630136987,17.917808219178085,37.2,-7.2,996.9
Atlanta,2012,24.02814207650273,13.279508196721311,18.65382513661202,41.1,-7.2,941.2
Atlanta,2013,21.712054794520547,11.8786301369863,16.795342465753425,33.3,-5.5,1678.0
Atlanta,2014,22.27780821917808,11.411780821917809,16.844794520547943,35.0,-14.3,1209.9
Atlanta,2015,23.075616438356164,13.163287671232878,18.11945205479452,36.1,-11.6,1737.6
Beijing,1960,18.062295081967214,6.664480874316939,12.363387978142077,38.1,-17.7,527.1
Beijing,1961,18.78739726027397,7.283835616438356,13.035616438356163,40.6,-14.2,599.8
Beijing,1962,18.655616438356166,6.496164383561643,12.575890410958905,37.1,-12.9,366.9
Beijing,1963,18.495342465753424,6.7405479452054795,12.617945205479451,39.0,-15.2,775.6
Beijing,1964,16.737158469945356,6.966939890710383,11.85204918032787,37.5,-14.1,817.7
Beijing,1965,18.925479452054795,5.564109589041096,12.244794520547945,38.5,-17.6,261.8
Beijing,1966,17.48958904109589,5.3583561643835615,11.423972602739726,37.5,-27.4,527.9
Beijing,1967,17.463561643835614,5.513424657534247,11.488493150684931,35.8,-18.2,593.4
Beijing,1968,18.247267759562842,5.6825136612021865,11.964890710382514,40.1,-16.7,386.7
Beijing,1969,16.146301369863014,5.385205479452055,10.765753424657534,35.9,-19.3,913.2
Beijing,1970,16.92082191780822,5.591232876712328,11.256027397260274,35.3,-17.1,597.0
Beijing,1971,17.328219178082193,5.811232876712329,11.56972602739726,35.2,-16.7,511.2
Beijing,1972,17.503825136612022,5.841256830601093,11.672540983606558,39.5,-18.3,374.2
Beijing,1973,17.175342465753424,6.54054794520548,11.857945205479453,37.5,-18.1,698.2
Beijing,1974,17.155890410958904,5.706849315068493,11.431369863013698,35.8,-14.9,474.7
Beijing,1975,18.42027397260274,6.792876712328767,12.606575342465753,38.4,-13.5,392.8
Beijing,1976,16.556830601092898,5.837978142076502,11.1974043715847,35.0,-14.9,684.0
Beijing,1977,17.383835616438358,6.532876712328767,11.958356164383563,34.1,-16.1,779.0
Beijing,1978,17.636164383561642,6.4112328767123286,12.023698630136986,37.5,-14.4,664.8
Beijing,1979,17.16246575342466,6.003287671232877,11.582876712328767,35.9,-15.4,718.4
Beijing,1980,16.968032786885246,6.008196721311475,11.48811475409836,35.1,-15.4,380.7
Beijing,1981,18.14,7.2164383561643834,12.678219178082191,38.1,-14.0,393.2
Beijing,1982,18.776164383561646,7.606027397260274,13.19109589041096,37.3,-14.3,544.4
Beijing,1983,18.96301369863014,7.864383561643836,13.413698630136988,37.2,-15.0,489.9
Beijing,1984,17.43688524590164,6.787704918032787,12.112295081967213,36.1,-14.9,488.79999999999995
Beijing,1985,16.79068493150685,6.824657534246575,11.807671232876713,35.1,-15.2,721.0
Beijing,1986,17.76821917808219,7.024109589041096,12.396164383561644,38.5,-15.4,665.3
Beijing,1987,17.805479452054794,7.3561643835616435,12.580821917808219,36.1,-15.5,683.9
Beijing,1988,18.101639344262296,7.935519125683061,13.018579234972679,38.1,-13.2,673.3
Beijing,1989,18.656986301369862,8.224931506849314,13.44095890410959,35.8,-11.0,442.2
Beijing,1990,17.985205479452055,8.058356164383563,13.021780821917808,37.5,-14.8,697.3
Beijing,1991,17.66246575342466,7.790958904109589,12.726712328767125,35.7,-12.6,747.9
Beijing,1992,18.238524590163934,7.925136612021857,13.081830601092896,37.5,-8.7,541.5
Beijing,1993,18.292328767123287,8.035890410958904,13.164109589041097,35.8,-13.0,506.7
